Authors,Authors_link,Title,Title_link,Date
"Karakuş, M.",https://pureportal.coventry.ac.uk/en/persons/mehmet-karakus,Measuring intellectual capital in primary schools and examining in terms of some variables,https://pureportal.coventry.ac.uk/en/publications/measuring-intellectual-capital-in-primary-schools-and-examining-i,1 Jan 2013
"Usak, M., Karakus, M., Afacan, O.",https://pureportal.coventry.ac.uk/en/persons/mehmet-karakus,Turkish adaptation of the scale of “student perceptions of teachers’ knowledge (SPOTK)” and examining in the aspect of some variables,https://pureportal.coventry.ac.uk/en/publications/turkish-adaptation-of-the-scale-of-student-perceptions-of-teacher,15 Apr 2013
"Clouder, L., Furlong, J., Dales, R., Adefila, A., Jackson, A., Ali, I., Ball, S.",https://pureportal.coventry.ac.uk/en/persons/deanne-clouder,"Building confidence, competence and collaboration using technology enhanced learning resources",https://pureportal.coventry.ac.uk/en/publications/building-confidence-competence-and-collaboration-using-technology,20 Aug 2012
"Fornasa, W., Morini, L.",https://pureportal.coventry.ac.uk/en/persons/luca-morini,"""Mappe per..."" - Transizioni verso un'ecologia sociale",https://pureportal.coventry.ac.uk/en/publications/mappe-per-transizioni-verso-unecologia-sociale-2,15 Sept 2012
"Fornasa, W., Morini, L.",https://pureportal.coventry.ac.uk/en/persons/luca-morini,"""Mappe per..."" - Transizioni verso un'ecologia sociale",https://pureportal.coventry.ac.uk/en/publications/mappe-per-transizioni-verso-unecologia-sociale,10 Dec 2012
"Crawford, M., Bush, T.",https://pureportal.coventry.ac.uk/en/persons/megan-crawford,Mapping the Field over 40 Years: A Historical Review,https://pureportal.coventry.ac.uk/en/publications/mapping-the-field-over-40-years-a-historical-review,5 Sept 2012
"Angelov, D.",https://pureportal.coventry.ac.uk/en/persons/dimitar-angelov,Introduction,https://pureportal.coventry.ac.uk/en/publications/introduction-27,2010
"Angelov, D.",https://pureportal.coventry.ac.uk/en/persons/dimitar-angelov,Introduction,https://pureportal.coventry.ac.uk/en/publications/introduction-28,2010
"Wimpenny, K.",https://pureportal.coventry.ac.uk/en/persons/katherine-wimpenny,Participatory action research: An integrated approach towards practice development,https://pureportal.coventry.ac.uk/en/publications/participatory-action-research-an-integrated-approach-towards-prac,7 Apr 2010
"Angelov, D.",https://pureportal.coventry.ac.uk/en/persons/dimitar-angelov,A Heterogeneous Identity: The Case of the Etruscans,https://pureportal.coventry.ac.uk/en/publications/a-heterogeneous-identity-the-case-of-the-etruscans,2008
"Karakus, M.",https://pureportal.coventry.ac.uk/en/persons/mehmet-karakus,Eǧitim örgütlerinde entelektüel sermayenin yönetimi,https://pureportal.coventry.ac.uk/en/publications/e%C7%A7itim-%C3%B6rg%C3%BCtlerinde-entelekt%C3%BCel-sermayenin-y%C3%B6netimi,2008
"Wimpenny, K.",https://pureportal.coventry.ac.uk/en/persons/katherine-wimpenny,Practising cultural sensitivity in virtual spaces,https://pureportal.coventry.ac.uk/en/publications/practising-cultural-sensitivity-in-virtual-spaces,30 Sept 2006
"Crawford, M.",https://pureportal.coventry.ac.uk/en/persons/megan-crawford,The charismatic school leader:  Potent myth or persuasive effect?,https://pureportal.coventry.ac.uk/en/publications/the-charismatic-school-leader-potent-myth-or-persuasive-effect,1 Dec 2002
"Levacic, R., Crawford, M., Glover, D., Bennett, N.",https://pureportal.coventry.ac.uk/en/persons/megan-crawford,Strategic and resource management in primary schools: Evidence from OfSTED inspection reports,https://pureportal.coventry.ac.uk/en/publications/strategic-and-resource-management-in-primary-schools-evidence-fro,1 Dec 1997
